,Retorno,Risco,Sharpe,PETZ3.SA Peso,VIVA3.SA Peso,VIIA3.SA Peso,AZUL4.SA Peso
5610,-0.3668384573840512,0.6282626906620835,-0.5838934299878049,0.244,0.019,0.369,0.369
5611,-0.4842464313115868,0.6045783508865581,-0.8009655499597105,0.426,0.045,0.409,0.12
5612,-0.45227803725701243,0.5828807486087826,-0.775935795334651,0.397,0.08,0.281,0.242
5613,-0.33468222893355454,0.5095220139391796,-0.6568552874606606,0.306,0.351,0.178,0.166
5614,-0.33764223036735413,0.5232918248034769,-0.645227413010238,0.295,0.3,0.194,0.21
5615,-0.33436518362321227,0.5058632659216692,-0.6609793715975956,0.31,0.377,0.227,0.086
5616,-0.41176919696577957,0.5129317083586118,-0.8027758671489552,0.424,0.363,0.21,0.002
5617,-0.3083831938302353,0.6303528859827212,-0.489223101357687,0.165,0.054,0.394,0.386
5618,-0.2912210145155041,0.6615127585381817,-0.44023491725095,0.116,0.01,0.533,0.342
5619,-0.14868540572966008,0.46718147140631267,-0.3182604936837206,0.103,0.615,0.178,0.105
5620,-0.419149600644129,0.6078619494749337,-0.6895473569388364,0.329,0.057,0.448,0.165
5621,-0.23772933316126557,0.6564563573927046,-0.3621403471595163,0.06,0.064,0.411,0.465
5622,-0.48365796417442847,0.5521319062593726,-0.8759826387341988,0.475,0.164,0.197,0.163
5623,-0.28421175875641275,0.5166258714622161,-0.5501307124863932,0.227,0.368,0.3,0.104
5624,-0.171482099303087,0.5411238032909192,-0.3168999372420782,0.056,0.371,0.325,0.248
5625,-0.3499709946878734,0.508932853969831,-0.6876565188472177,0.328,0.346,0.176,0.15
5626,-0.39367832329649977,0.6016094070303858,-0.6543752785378505,0.298,0.061,0.359,0.281
5627,-0.26859376029962556,0.5476819700049166,-0.4904192122614779,0.176,0.277,0.308,0.239
5628,-0.20267510253794022,0.49145336283188074,-0.41239946221971935,0.161,0.508,0.068,0.263
5629,-0.3015731120337687,0.5584712885490553,-0.5399975221954117,0.213,0.226,0.276,0.285
5630,-0.3904878776370106,0.5431251442487229,-0.7189648311664016,0.348,0.231,0.278,0.144
5631,-0.33707076078994735,0.5654274689403328,-0.5961343926598603,0.252,0.202,0.383,0.163
5632,-0.1680114137682189,0.5031447480341114,-0.33392262251503885,0.105,0.503,0.097,0.296
5633,-0.3862694038624059,0.601198713731564,-0.6424987197076334,0.303,0.081,0.207,0.409
5634,-0.3022382167436389,0.6375991718671349,-0.4740254223646017,0.147,0.058,0.532,0.263
5635,-0.3976180499430304,0.5377927916521932,-0.7393517654289833,0.363,0.235,0.242,0.159
5636,-0.13065988605338583,0.5532515326976956,-0.23616723737985598,0.03,0.439,0.097,0.435
5637,-0.22921565536679445,0.5917634659367417,-0.38734337038524974,0.096,0.209,0.315,0.381
5638,-0.3800759567944964,0.5859958352218361,-0.648598392598838,0.318,0.142,0.114,0.426
5639,-0.217276346490938,0.5490952651260044,-0.39569881638130355,0.106,0.317,0.375,0.201
5640,-0.27192132214224324,0.5997723365101443,-0.4533742315033299,0.137,0.154,0.419,0.291
5641,-0.45474994409856007,0.5995727876575192,-0.7584566102061271,0.39,0.035,0.246,0.329
5642,-0.4011971032217587,0.5610822450612551,-0.715041523329541,0.351,0.208,0.374,0.067
5643,-0.2056880314983144,0.6072887923515409,-0.3386988761999874,0.102,0.287,0.052,0.559
5644,-0.30122161833624667,0.7080420163144833,-0.4254290160690921,0.171,0.033,0.061,0.735
5645,-0.44704411273862055,0.5877354330320008,-0.7606213401707228,0.386,0.092,0.376,0.146
5646,-0.3683889993309434,0.6304697277468857,-0.5843087829886104,0.285,0.082,0.083,0.55
5647,-0.4015983534078104,0.5592589379901787,-0.7180901835043413,0.361,0.181,0.126,0.332
5648,-0.18222769949940748,0.5802259594922692,-0.31406333432386774,0.065,0.309,0.168,0.458
5649,-0.17242231062242813,0.4558480447476595,-0.37824514684026933,0.153,0.64,0.087,0.119
5650,-0.17860590968486395,0.6430542289082296,-0.2777462640873991,0.004,0.158,0.331,0.507
5651,-0.4738497113493065,0.5129912367830188,-0.9236994267598607,0.52,0.345,0.095,0.04
5652,-0.38848304805215667,0.5753163762438394,-0.6752511558744573,0.315,0.154,0.389,0.142
5653,-0.1493068428444842,0.5123865708764193,-0.29139491807738066,0.053,0.479,0.342,0.126
5654,-0.23913322820809277,0.6340765400543882,-0.37713621795182806,0.078,0.109,0.372,0.441
5655,-0.42726010940204423,0.5464151800704036,-0.7819330885847523,0.409,0.206,0.097,0.288
5656,-0.20669586779901575,0.5484379814172629,-0.37688102356601244,0.095,0.347,0.43,0.127
5657,-0.3728156035068771,0.5292628703870726,-0.7044053614307405,0.358,0.298,0.038,0.306
5658,-0.36796179598173023,0.5601402770656975,-0.6569100831479271,0.3,0.181,0.274,0.245
5659,-0.3770646160157607,0.547144502698731,-0.6891499670670733,0.329,0.212,0.189,0.269
5660,-0.24035647948771915,0.6021217821198805,-0.3991825019873886,0.094,0.191,0.513,0.202
5661,-0.2620845386939483,0.5556314092092056,-0.4716877670161886,0.162,0.261,0.301,0.276
5662,-0.059473166378766575,0.44414523374161624,-0.13390477226952613,0.031,0.798,0.059,0.111
5663,-0.4166556368473888,0.6016895568989582,-0.6924760984631113,0.339,0.054,0.234,0.373
5664,-0.18087236401335735,0.53881094212785,-0.3356879934528866,0.069,0.384,0.396,0.151
5665,-0.29921422306572376,0.5827558732388182,-0.51344694546408,0.187,0.171,0.363,0.28
5666,-0.4538682434274297,0.5526568750170696,-0.8212478012028916,0.454,0.203,0.014,0.329
5667,-0.3921724704956867,0.5480506989734331,-0.7155769917459724,0.346,0.205,0.234,0.216
5668,-0.4465572769789493,0.6099792434438897,-0.7320860205959236,0.365,0.012,0.331,0.292
5669,-0.1989888378726533,0.4721521730070562,-0.421450645043795,0.177,0.575,0.04,0.208
5670,-0.3114860936147312,0.5451124096987247,-0.5714162585050757,0.266,0.302,0.049,0.383
5671,-0.28681112482941273,0.5893881051936253,-0.4866252343779313,0.164,0.166,0.408,0.262
5672,-0.37449322215607594,0.5261720112192867,-0.711731551984818,0.343,0.286,0.239,0.132
5673,-0.2306078028123211,0.6188704795141018,-0.37262692347739684,0.089,0.165,0.265,0.481
5674,-0.34353519024462864,0.5409994045004652,-0.6350010506237687,0.287,0.28,0.348,0.085
5675,-0.2596525779660329,0.5310326395442657,-0.48895785047952567,0.197,0.351,0.12,0.333
5676,-0.15600732329622413,0.6160216443877008,-0.2532497432801874,0.002,0.248,0.249,0.501
5677,-0.39399055725314064,0.642066426619297,-0.6136289656626931,0.292,0.002,0.196,0.511
5678,-0.3172364602161149,0.5213862282215426,-0.6084481005534303,0.288,0.35,0.055,0.308
5679,-0.208917730419296,0.5314296719361002,-0.3931239474419421,0.133,0.394,0.122,0.352
5680,-0.35170938087854126,0.4994537456249455,-0.7041880934108564,0.356,0.397,0.026,0.221
5681,-0.2571474590999556,0.5444917574355191,-0.4722706185876616,0.164,0.314,0.388,0.134
5682,-0.5331368143199683,0.5483750514878558,-0.9722120159796784,0.559,0.177,0.116,0.147
5683,-0.690264951276392,0.6000479722526755,-1.150349610690338,0.759,0.06,0.152,0.028
5684,-0.4179568524141733,0.5625692173194611,-0.7429429829197923,0.368,0.15,0.249,0.233
5685,-0.2789813821159931,0.5148890578590408,-0.5418281430878042,0.222,0.36,0.221,0.197
5686,-0.2795147040520425,0.5566694226752075,-0.5021197368965732,0.219,0.306,0.049,0.426
5687,-0.30969908947849295,0.6676400635832498,-0.46387133782284734,0.136,0.002,0.616,0.246
5688,-0.2674156754023499,0.48207076810706256,-0.5547228604057566,0.246,0.478,0.122,0.154
5689,-0.3685594374188127,0.539227491295066,-0.6834952656691172,0.331,0.302,0.35,0.017
5690,-0.23447893935284378,0.5417532266191571,-0.43281503059266185,0.137,0.317,0.298,0.248
5691,-0.4502048628912304,0.5671016423007617,-0.7938697921323684,0.429,0.15,0.071,0.35
5692,-0.2088389979932004,0.6683677901286845,-0.3124611943866886,0.057,0.141,0.157,0.644
5693,-0.39337021653511717,0.5131821568137839,-0.7665313598926583,0.39,0.343,0.212,0.055
5694,-0.475994088965716,0.5958759372351986,-0.7988140806193287,0.421,0.032,0.252,0.294
5695,-0.3702773125046377,0.583994453196676,-0.6340425161194755,0.291,0.185,0.474,0.049
5696,-0.4121259444615254,0.5120315804603492,-0.8048838395690315,0.426,0.327,0.038,0.208
5697,-0.18723694639068644,0.548590128402435,-0.34130571568238843,0.08,0.35,0.229,0.342
5698,-0.3964847601241855,0.5568517115677319,-0.71201138810895,0.35,0.179,0.169,0.301
5699,-0.4071193373115127,0.6032122717217067,-0.6749188575847443,0.316,0.05,0.341,0.293
5700,-0.2457412412179836,0.6123512332237314,-0.4013076611673916,0.098,0.145,0.379,0.378
5701,-0.40610253762604304,0.5728633599666447,-0.708899479362214,0.364,0.159,0.088,0.389
5702,-0.23648645976691204,0.49684259219042703,-0.4759786368642744,0.184,0.443,0.196,0.177
5703,-0.36534433503984,0.5918133407988412,-0.6173303470088914,0.268,0.123,0.433,0.176
5704,-0.33433104832081034,0.5637487804827898,-0.593049705641034,0.251,0.191,0.292,0.266
5705,-0.2688239150646249,0.5690307170335738,-0.47242425938978583,0.166,0.229,0.255,0.35
5706,-0.3175517987257866,0.5311093727524353,-0.597902833233949,0.271,0.306,0.121,0.303
5707,-0.3999688023494208,0.6231790999357358,-0.64181998785047,0.289,0.026,0.473,0.212
5708,-0.27968509913897943,0.6398761979190181,-0.43709251891000334,0.116,0.072,0.548,0.264
5709,-0.3167142330381205,0.5517896224138741,-0.5739764217612751,0.238,0.233,0.274,0.255
5710,-0.21856245749224132,0.6972031613774881,-0.3134846047749124,0.001,0.038,0.738,0.222
5711,-0.24064114410606202,0.5843795187397001,-0.41178914795823074,0.112,0.212,0.345,0.332
5712,-0.18563442940031127,0.6236880413534232,-0.29763987296834904,0.01,0.175,0.464,0.352
5713,-0.35282516323279745,0.5381432091752456,-0.6556343315630327,0.314,0.267,0.107,0.312
5714,-0.34015848436436713,0.639033457970315,-0.5323015252515441,0.202,0.014,0.378,0.406
5715,-0.4122872025602522,0.5147780382728625,-0.8009028589166732,0.414,0.319,0.18,0.086
5716,-0.17727175673193593,0.6059837586166176,-0.29253549160562387,0.011,0.241,0.55,0.198
5717,-0.2974892822644681,0.6375022594572696,-0.4666482006161551,0.143,0.049,0.449,0.359
5718,-0.35821277097633536,0.5512688195863521,-0.6497969017096278,0.323,0.255,0.044,0.378
5719,-0.34230315494993735,0.48244551085016335,-0.7095167169173825,0.355,0.463,0.114,0.068
5720,-0.20578539603355633,0.6841951856513843,-0.30077001468175996,0.011,0.153,0.801,0.034
5721,-0.3599253776072836,0.5292275174448078,-0.6800957352804686,0.326,0.321,0.319,0.033
5722,-0.3336226878583458,0.4962895169000256,-0.6722340015204311,0.327,0.401,0.072,0.199
5723,-0.4069298299632876,0.5993666074335474,-0.6789331019052549,0.319,0.082,0.424,0.176
5724,-0.361054839265676,0.5355424392298052,-0.6741852985263503,0.314,0.268,0.289,0.129
5725,-0.22386466367501176,0.6166940955831856,-0.363007632598316,0.063,0.154,0.446,0.337
5726,-0.29444308589924917,0.6486394570525978,-0.4539395232556334,0.135,0.029,0.414,0.422
5727,-0.47820316761135856,0.5835121790325174,-0.8195255982561244,0.434,0.083,0.319,0.165
5728,-0.37911759436500997,0.5388983949504813,-0.7035047755149588,0.347,0.248,0.118,0.288
5729,-0.3555146870250815,0.48283060042411485,-0.7363134952772256,0.378,0.454,0.036,0.131
5730,-0.40977999701805545,0.6037086552024535,-0.6787711149853166,0.318,0.051,0.374,0.257
5731,-0.31268884900772437,0.5401124625311,-0.5789328532476133,0.247,0.269,0.209,0.275
5732,-0.40380506467330235,0.49830904873240045,-0.8103506562854969,0.426,0.388,0.11,0.076
5733,-0.3243109256329519,0.6199480819794431,-0.5231259440265609,0.239,0.147,0.063,0.551
5734,-0.24953466220837625,0.6464204230759514,-0.3860253378458884,0.074,0.099,0.608,0.22
5735,-0.4744211018452672,0.6078597361233463,-0.7804779189207527,0.405,0.015,0.372,0.208
5736,-0.20077990245696212,0.6013588627651133,-0.33387701568702977,0.078,0.255,0.16,0.506
5737,-0.41904142316389575,0.5676594852319379,-0.7381915286638453,0.37,0.182,0.378,0.07
5738,-0.2804641828734953,0.5217986107634877,-0.5374950739388218,0.243,0.381,0.04,0.336
5739,-0.3627944891428485,0.588469801469888,-0.616504854177148,0.271,0.114,0.293,0.323
5740,-0.6186859368791249,0.5923954776049686,-1.0443799121837452,0.647,0.068,0.241,0.044
5741,-0.21880818565311566,0.5188814367088801,-0.4216920671530568,0.139,0.39,0.237,0.234
5742,-0.3772892073097066,0.6880693938011188,-0.5483301694694462,0.231,0.007,0.735,0.027
5743,-0.16015335496950545,0.5253143600359255,-0.3048714582227541,0.056,0.421,0.29,0.233
5744,-0.22148840755900884,0.638714911137263,-0.34677193799129874,0.043,0.11,0.501,0.345
5745,-0.4056235703592778,0.5193084750427363,-0.7810840566888442,0.404,0.297,0.083,0.216
5746,-0.31326626123007106,0.5625955045163209,-0.5568232570564083,0.222,0.207,0.324,0.246
5747,-0.35868028995034373,0.5399045216933587,-0.6643402222774083,0.307,0.242,0.229,0.222
5748,-0.29929189977355636,0.5691989453026979,-0.525812463714939,0.21,0.212,0.211,0.367
5749,-0.4104227442524684,0.5681333390549527,-0.7224056678933434,0.351,0.15,0.33,0.169
5750,-0.2835141577080701,0.5243896335915856,-0.5406555346379741,0.227,0.339,0.155,0.28
5751,-0.41798169519352457,0.5145014510166996,-0.812401392391715,0.424,0.312,0.122,0.143
5752,-0.3245058911381244,0.5963191425409524,-0.5441815765889804,0.235,0.155,0.154,0.457
5753,-0.2919205543527524,0.6037539678062348,-0.48350912775523097,0.159,0.129,0.439,0.272
5754,-0.39839882679059063,0.554801136555278,-0.7180930256636125,0.348,0.2,0.323,0.129
5755,-0.5793793676585439,0.5604876319309459,-1.033705892246924,0.62,0.14,0.081,0.159
5756,-0.22390924697734702,0.5596648619005782,-0.40007737169163826,0.107,0.282,0.353,0.258
5757,-0.30724844113894845,0.6439682171736293,-0.47711739950064475,0.161,0.035,0.343,0.461
5758,-0.49120869308787685,0.584159563232933,-0.8408810263575328,0.458,0.062,0.176,0.303
5759,-0.36679026392248903,0.5241521425921716,-0.6997782401661925,0.334,0.293,0.231,0.142
5760,-0.1853012430174186,0.5528631376224542,-0.335166572715071,0.062,0.342,0.42,0.175
5761,-0.16967685106529126,0.46207582098973804,-0.36720564755336876,0.138,0.622,0.159,0.082
5762,-0.2566057215058473,0.5318257862181368,-0.4824995856831139,0.175,0.347,0.357,0.121
5763,-0.3159676961055058,0.6903549374632183,-0.457688761185025,0.195,0.041,0.069,0.695
5764,-0.38832299616747923,0.5970767198872899,-0.6503737011230029,0.315,0.1,0.159,0.426
5765,-0.3192325471597305,0.5379684267173926,-0.5934038715016091,0.254,0.269,0.25,0.227
5766,-0.2143357714492745,0.5077659402222667,-0.4221152985476976,0.161,0.452,0.085,0.302
5767,-0.26032725416162594,0.5133510525110117,-0.5071135101179943,0.208,0.387,0.132,0.273
5768,-0.3011721608373985,0.562480459392266,-0.53543577524951,0.229,0.247,0.126,0.398
5769,-0.40221259280784327,0.5467412217836252,-0.7356544134274557,0.366,0.203,0.164,0.266
5770,-0.46682588165186906,0.5752682680628598,-0.8114924941433738,0.45,0.129,0.045,0.375
5771,-0.4622872954593372,0.6093559589947426,-0.7586490107062788,0.409,0.033,0.128,0.43
5772,-0.11800528636745963,0.5499592870278984,-0.21457094943370497,0.004,0.431,0.167,0.398
5773,-0.2872045619028735,0.6258004673473423,-0.4589395132929238,0.14,0.08,0.404,0.375
5774,-0.3639186486636475,0.5881328136237862,-0.618769502795396,0.275,0.113,0.264,0.347
5775,-0.165324391421941,0.5544987493378858,-0.2981510627739937,0.036,0.362,0.441,0.161
5776,-0.27326074714712656,0.5869783106489866,-0.46553806535883513,0.151,0.178,0.352,0.319
5777,-0.28698950566335557,0.556554475205757,-0.5156539358654086,0.203,0.25,0.205,0.342
5778,-0.5206568128851183,0.5609043482924915,-0.9282452783083338,0.531,0.138,0.076,0.256
5779,-0.4303000613708582,0.5512932896070663,-0.7805283856757156,0.419,0.209,0.036,0.335
5780,-0.3765985537085435,0.5168332368447965,-0.7286655092223392,0.357,0.313,0.197,0.133
5781,-0.21856082705635738,0.5236386211121316,-0.41738866891094906,0.141,0.385,0.182,0.292
5782,-0.3294570128121278,0.5163819678544839,-0.638010297263069,0.299,0.383,0.308,0.009
5783,-0.13936300043190622,0.5357090700888544,-0.2601468002189902,0.033,0.428,0.2,0.339
5784,-0.4234491766227768,0.5636972873335353,-0.7511995997458566,0.38,0.147,0.183,0.29
5785,-0.3449654863775828,0.5437191021811891,-0.6344553373124389,0.283,0.237,0.26,0.219
5786,-0.1966953580927988,0.6253066324762309,-0.31455824690980805,0.026,0.162,0.419,0.394
5787,-0.3217162034839435,0.5411037196353399,-0.5945555201519482,0.253,0.269,0.318,0.16
5788,-0.2718633336896444,0.5163909489650135,-0.5264680456435802,0.218,0.368,0.154,0.261
5789,-0.5305379617745289,0.554291522648847,-0.9571460866642799,0.561,0.171,0.006,0.261
5790,-0.3280460952615779,0.5274330752286994,-0.6219672422313188,0.279,0.295,0.191,0.235
5791,-0.1190423323672397,0.5064779905050957,-0.2350394974686309,0.026,0.514,0.218,0.243
5792,-0.32436312745996476,0.5731529996639656,-0.5659276452363259,0.241,0.185,0.199,0.374
5793,-0.40953251311210076,0.5601718256115943,-0.7310837396453742,0.359,0.16,0.238,0.243
5794,-0.23690398806392873,0.5132041782241425,-0.46161741878972123,0.166,0.402,0.287,0.146
5795,-0.17497660370039525,0.5449435539062838,-0.32109124412266504,0.056,0.364,0.367,0.214
5796,-0.14838684503715577,0.5064721096130604,-0.292981276205953,0.058,0.498,0.326,0.119
5797,-0.24383952525990374,0.6140228479896778,-0.3971179998565833,0.119,0.182,0.192,0.507
5798,-0.440183343209263,0.636842770520436,-0.6911962631679709,0.35,0.051,0.572,0.027
5799,-0.31961983238880953,0.5422393527884978,-0.5894441831732532,0.26,0.268,0.164,0.309
5800,-0.37024119427772,0.5760858340912318,-0.6426840799891753,0.3,0.149,0.189,0.362
5801,-0.24404368745788765,0.6694510784159243,-0.36454297457455936,0.049,0.042,0.617,0.291
5802,-0.5036567883503396,0.5598343499643166,-0.8996532427537579,0.5,0.161,0.258,0.08
5803,-0.36962325890172554,0.5314353133648106,-0.6955188140611817,0.336,0.264,0.146,0.253
5804,-0.2490076856585519,0.5365427050313383,-0.46409667548086025,0.166,0.368,0.41,0.056
5805,-0.3897757991050803,0.5627204174173831,-0.6926633316309444,0.327,0.165,0.291,0.217
5806,-0.44929245893842185,0.5746105173832898,-0.7819078233799965,0.419,0.126,0.094,0.361
5807,-0.34388028181067815,0.6766749932875681,-0.5081912073327329,0.233,0.03,0.081,0.656
5808,-0.4895337690757461,0.5540575187946688,-0.8835432287620757,0.484,0.155,0.153,0.208
5809,-0.3568482801713004,0.6147654554584723,-0.5804624788248299,0.242,0.055,0.337,0.366
5810,-0.43872661939353524,0.587602894872006,-0.746637947536151,0.387,0.153,0.442,0.017
5811,-0.5283771002596606,0.5832258574543436,-0.9059562320606185,0.509,0.07,0.273,0.149
5812,-0.49059436306230975,0.6028918696653615,-0.8137352446544301,0.441,0.014,0.201,0.344
5813,-0.42312609664510925,0.5643709457403189,-0.749730473970572,0.38,0.193,0.369,0.058
5814,-0.2553671121149122,0.5392760385296219,-0.4735369159200741,0.165,0.313,0.331,0.191
5815,-0.21868408596249747,0.5307405644804738,-0.41203574890975375,0.139,0.373,0.163,0.325
5816,-0.39995050711479097,0.5655687375779171,-0.7071651605560866,0.357,0.172,0.11,0.361
5817,-0.3467276672450465,0.5228025000196861,-0.663209658010416,0.308,0.302,0.204,0.187
5818,-0.5541681815835874,0.565207370741541,-0.980468780611494,0.57,0.118,0.161,0.151
5819,-0.38125598324246146,0.5470049741518359,-0.6969881468328908,0.331,0.214,0.251,0.205
5820,-0.27329511027912834,0.6041466592752374,-0.45236550775102513,0.14,0.139,0.351,0.369
5821,-0.4549423780720882,0.5557363514684628,-0.8186298716467992,0.428,0.156,0.217,0.198
5822,-0.3182693334881752,0.5163176901261259,-0.616421516393189,0.275,0.336,0.205,0.185
5823,-0.16820026727225265,0.5198483290690706,-0.3235564257241354,0.102,0.482,0.056,0.361
5824,-0.5380001687944126,0.573697608647723,-0.9377765580416942,0.539,0.122,0.273,0.066
5825,-0.31925931539114244,0.4974940922116674,-0.6417348876884915,0.301,0.424,0.231,0.043
5826,-0.3945975471551455,0.5142494618422246,-0.7673270979060564,0.389,0.313,0.127,0.171
5827,-0.2908269387709374,0.6493212092631109,-0.4478937921972169,0.138,0.04,0.339,0.483
5828,-0.40477221527648877,0.5197887420046622,-0.7787244750923409,0.413,0.314,0.011,0.261
5829,-0.32902108640929656,0.49986611679482806,-0.6582184216025678,0.313,0.416,0.228,0.044
5830,-0.3364450774214438,0.5514590856341,-0.6100997992164361,0.269,0.224,0.218,0.289
5831,-0.17090891535442634,0.5699966300072575,-0.29984197512229194,0.041,0.311,0.276,0.372
5832,-0.3142621454502216,0.5008713149941204,-0.6274309109794212,0.288,0.407,0.234,0.071
5833,-0.3833378551564092,0.5833036901316855,-0.6571840049046623,0.303,0.15,0.429,0.119
5834,-0.4099336067172419,0.6091489626177574,-0.6729611833460124,0.318,0.034,0.306,0.342
5835,-0.3690139613692956,0.5204135082986522,-0.7090783684222274,0.351,0.307,0.094,0.248
5836,-0.3578694081193305,0.5233985826579314,-0.6837416454243955,0.323,0.293,0.196,0.188
5837,-0.3141334768921549,0.5748127460659986,-0.5464970619424762,0.213,0.178,0.346,0.263
5838,-0.17838906205914098,0.4811291536507602,-0.3707716747271341,0.123,0.537,0.214,0.125
5839,-0.41507650304213906,0.5768119907545339,-0.7196044979910577,0.375,0.148,0.078,0.399
5840,-0.22061434063076588,0.5844646540197731,-0.377463956311894,0.098,0.241,0.243,0.417
5841,-0.4734222851449441,0.5889643106557886,-0.8038216859317112,0.422,0.052,0.266,0.259
5842,-0.2585722354899964,0.6289179085627131,-0.4111382932009681,0.155,0.197,0.057,0.591
5843,-0.2906962933283546,0.6147346920873776,-0.472880898166449,0.212,0.214,0.005,0.569
5844,-0.292513653385301,0.47811249438787384,-0.6118092641770541,0.286,0.49,0.141,0.083
5845,-0.30110289117097133,0.48979484800355766,-0.6147530795766644,0.282,0.434,0.149,0.135
5846,-0.3403842546255512,0.5383658731135001,-0.6322545161657939,0.284,0.254,0.218,0.243
5847,-0.4654587388599171,0.5964467393870042,-0.7803860900275698,0.404,0.037,0.285,0.274
5848,-0.28154051970074057,0.5416128987520098,-0.5198187124964513,0.198,0.286,0.31,0.206
5849,-0.44823124286389426,0.5164384510593262,-0.8679277113167614,0.473,0.333,0.161,0.034
5850,-0.36675111786967285,0.5923636409213251,-0.6191317166246924,0.278,0.164,0.492,0.066
5851,-0.191718018254326,0.5702543575871086,-0.3361973752651952,0.056,0.288,0.414,0.242
5852,-0.23787750732664656,0.5298573785826383,-0.44894629562952554,0.155,0.382,0.386,0.077
5853,-0.32816074724508615,0.5269009132796711,-0.6228130165925587,0.285,0.303,0.141,0.271
5854,-0.393752397626464,0.5525879239928211,-0.7125606270606439,0.347,0.19,0.195,0.268
5855,-0.3163158701505611,0.4935385782728408,-0.6409141738372751,0.299,0.414,0.15,0.137
5856,-0.40539569750847565,0.558669517807629,-0.7256449199150127,0.372,0.189,0.088,0.35
5857,-0.47407349225006945,0.586473765935423,-0.8083456068898911,0.451,0.097,0.053,0.398
5858,-0.40274848560234766,0.6314849161057331,-0.6377800567051284,0.291,0.035,0.538,0.137
5859,-0.3633019740467228,0.5495370548076356,-0.6611055084791252,0.302,0.218,0.304,0.175
5860,-0.42196696138821144,0.543202731352206,-0.7768130332073261,0.418,0.244,0.013,0.325
5861,-0.3171481157657647,0.49461097032794693,-0.6412072007935504,0.31,0.423,0.048,0.219
5862,-0.497940359746785,0.6084973069334608,-0.818311525906613,0.456,0.087,0.455,0.001
5863,-0.2800755264435785,0.5602343315456022,-0.4999256751561303,0.215,0.294,0.064,0.428
5864,-0.37447830023851436,0.6294820124156075,-0.5948991279377016,0.293,0.077,0.083,0.546
5865,-0.4111609880744369,0.618119022901125,-0.6651809325405711,0.323,0.024,0.223,0.429
5866,-0.2104477205376832,0.6730447174656659,-0.3126801460237578,0.076,0.176,0.062,0.686
5867,-0.45875454589419784,0.5007715206857424,-0.9160955185031135,0.518,0.403,0.045,0.033
5868,-0.2485133984531318,0.580729792585096,-0.4279329244447475,0.135,0.226,0.244,0.396
5869,-0.6270466868120992,0.5960395925767974,-1.0520218700594233,0.66,0.072,0.252,0.016
5870,-0.3530349368452989,0.6612517878997245,-0.5338888201219274,0.218,0.076,0.691,0.014
5871,-0.1860753229024599,0.6503698334303982,-0.2861069399867444,0.025,0.167,0.229,0.579
5872,-0.3508637046962295,0.5852781568313697,-0.5994819738289333,0.256,0.127,0.309,0.308
5873,-0.35179866723692177,0.6006213063642059,-0.5857245880378367,0.245,0.128,0.487,0.141
5874,-0.3079161165735416,0.5769014880193282,-0.5337412417338493,0.205,0.176,0.318,0.301
5875,-0.1309973631763495,0.5421097685577041,-0.24164361310970486,0.003,0.411,0.374,0.213
5876,-0.180349440736926,0.502605578035351,-0.35882896772037226,0.111,0.474,0.16,0.255
5877,-0.2694603571519616,0.5100123785112817,-0.5283408178023291,0.219,0.384,0.159,0.238
5878,-0.3403917716758954,0.596109243698702,-0.5710224682372873,0.23,0.124,0.443,0.203
5879,-0.4643957543536286,0.5979394496744839,-0.7766601695312862,0.404,0.072,0.413,0.11
5880,-0.24018593009714198,0.4496213502481852,-0.5341960072949437,0.265,0.667,0.05,0.019
5881,-0.2756029057569548,0.5283357692457638,-0.5216434733359,0.204,0.344,0.339,0.113
5882,-0.4070047241703017,0.5584453869846167,-0.7288174164495576,0.359,0.199,0.347,0.095
5883,-0.32339079591487047,0.6499513106629837,-0.49756157208913887,0.166,0.02,0.553,0.262
5884,-0.16323247057522336,0.530273689487929,-0.3078268332205065,0.057,0.404,0.275,0.263
5885,-0.3477080141498358,0.60833775596103,-0.5715706624201539,0.235,0.076,0.328,0.361
5886,-0.22728452606568025,0.467150623003648,-0.48653371069978296,0.21,0.559,0.111,0.12
5887,-0.35471072915089236,0.5194131425471288,-0.682906727025506,0.322,0.313,0.226,0.139
5888,-0.4004332675075649,0.6221674478114912,-0.6436101228312592,0.29,0.018,0.431,0.262
5889,-0.5551678352605349,0.5755616142643901,-0.9645671662278591,0.558,0.078,0.191,0.172
5890,-0.2760562383156925,0.6398438240428611,-0.4314431552553367,0.131,0.079,0.288,0.501
5891,-0.30074867660372123,0.4824156256030065,-0.6234223367615706,0.298,0.471,0.063,0.169
5892,-0.23587553481464074,0.6407636310431427,-0.3681162965361235,0.06,0.095,0.501,0.344
5893,-0.49295265981725367,0.5419861907772383,-0.9095299256800845,0.508,0.234,0.21,0.049
5894,-0.5101202114721975,0.6192276972061377,-0.8238007017027553,0.463,0.053,0.471,0.013
5895,-0.29328792397335846,0.5446472592164937,-0.5384915080547177,0.213,0.267,0.269,0.251
5896,-0.290676578310823,0.5302516770136702,-0.5481860612829881,0.221,0.308,0.274,0.196
5897,-0.2134486350592085,0.5690624998025342,-0.37508821110734863,0.115,0.312,0.134,0.44
5898,-0.3332451090869094,0.5866859840361237,-0.5680127327984551,0.232,0.134,0.306,0.327
5899,-0.3412074961323242,0.5169174468377936,-0.6600812145529953,0.306,0.319,0.193,0.181
5900,-0.39259556651099986,0.597722648193067,-0.6568189572502025,0.299,0.075,0.38,0.245
5901,-0.38886046559953397,0.556525540203274,-0.6987288767690707,0.338,0.183,0.189,0.29
