,Retorno,Risco,Sharpe,SAPR4.SA Peso,ITSA4.SA Peso,LIGT3.SA Peso,MXRF11.SA Peso
297,-0.2772141264926507,0.26414630395609495,-1.0494719113644226,0.235,0.232,0.304,0.229
298,-0.23013960852953178,0.24597206080042763,-0.9356331275211711,0.235,0.326,0.25,0.189
299,-0.16261745125145508,0.21225119017840396,-0.766155662612633,0.271,0.164,0.228,0.337
300,-0.08477539213839581,0.1839204985507822,-0.46093498444377323,0.314,0.229,0.15,0.306
301,-0.20925124961139846,0.24169156604066344,-0.8657780370217508,0.35,0.304,0.22,0.127
302,0.06987198511411002,0.13670362260571123,0.5111202159992423,0.366,0.205,0.033,0.396
303,-0.30589943332771036,0.2773946411164435,-1.1027589866067429,0.125,0.071,0.377,0.427
304,-0.48346914424453935,0.36329292142397496,-1.33079703934092,0.303,0.057,0.48,0.16
305,-0.12489977217253558,0.20950758991662036,-0.5961586987003339,0.451,0.154,0.172,0.223
306,-0.11876491929590043,0.22807666575682728,-0.5207236737778612,0.211,0.627,0.11,0.052
307,-0.02493223800630278,0.1659788357128666,-0.1502133564151158,0.406,0.088,0.12,0.386
308,-0.8416063036239273,0.5411682981852308,-1.5551655676176779,0.014,0.112,0.78,0.094
309,-0.24471045469116462,0.25643167652228527,-0.9542910533125887,0.411,0.017,0.295,0.277
310,-0.26128204089031426,0.26596098007363955,-0.982407422389443,0.452,0.047,0.294,0.207
311,-0.43780764943831174,0.34525158866482947,-1.2680829395497315,0.041,0.003,0.502,0.454
312,0.10345054300073646,0.10304248643911826,1.0039600806979683,0.034,0.192,0.067,0.706
313,-0.277011667167169,0.26522615909305725,-1.0444356925968856,0.187,0.309,0.296,0.208
314,-0.24276707870411515,0.250974209126649,-0.9672989091146323,0.336,0.077,0.294,0.294
315,-0.0887688601922353,0.18660346096487299,-0.47570854116658384,0.3,0.266,0.148,0.287
316,-0.1019994208101068,0.19383162384627714,-0.5262269323554752,0.195,0.383,0.151,0.271
317,-0.17691060405555334,0.24113046183846237,-0.7336717339929824,0.338,0.484,0.161,0.018
318,-0.05751792981488874,0.17246836112325273,-0.3334984424985876,0.343,0.134,0.145,0.378
319,-0.11794370675889412,0.20249953249081312,-0.5824394027390899,0.287,0.346,0.155,0.213
320,-0.3144446767040574,0.28189804524913703,-1.1154553286318682,0.226,0.043,0.372,0.359
321,-0.24445895667806042,0.2550405613303798,-0.9585101107168128,0.374,0.216,0.26,0.151
322,-0.24369877645780097,0.24925445046769956,-0.9777108332490194,0.276,0.191,0.281,0.252
323,-0.1637612271207629,0.21426386907043715,-0.7642969756460806,0.146,0.323,0.217,0.314
324,-0.1139259968625047,0.2228608023360491,-0.5111980019291013,0.496,0.364,0.113,0.028
325,-0.2844028065867009,0.2674793020164992,-1.0632703332280933,0.269,0.167,0.317,0.247
326,-0.3989275440460295,0.32299412549630196,-1.2350922588237503,0.284,0.034,0.426,0.256
327,-0.2459196995051669,0.2554115665863587,-0.962836972467406,0.273,0.346,0.251,0.13
328,-0.2223530142902245,0.24820119055665693,-0.8958579682536533,0.116,0.463,0.236,0.185
329,-0.3909817711813192,0.32024407972334623,-1.220886804586933,0.184,0.372,0.367,0.077
330,-0.40979432672210714,0.327452063514089,-1.2514635648477912,0.297,0.221,0.393,0.089
331,0.07203335117689658,0.13369508002461705,0.5387883470628327,0.122,0.405,0.031,0.441
332,0.10123400181664693,0.1364945796923713,0.7416704901015562,0.397,0.228,0.0,0.375
333,-0.46706933872662443,0.3531909099643761,-1.3224274055460103,0.193,0.218,0.453,0.135
334,-0.2845551579136733,0.26660770083529267,-1.0673178494925335,0.13,0.251,0.323,0.295
335,-0.3656000197510337,0.3051411214657721,-1.1981342206348393,0.196,0.094,0.404,0.306
336,-0.030292160374892445,0.1703105741556383,-0.17786423729163145,0.218,0.404,0.09,0.287
337,-0.2606819676074073,0.25517013841487013,-1.0216006043135648,0.096,0.172,0.328,0.405
338,-0.2108359483774627,0.23612602478687658,-0.8928958532536162,0.217,0.311,0.242,0.23
339,-0.20589775544630445,0.23712467226901032,-0.868310131864811,0.315,0.286,0.227,0.172
340,-0.03766680713221164,0.1663285438637504,-0.22646027108291625,0.092,0.389,0.12,0.399
341,-0.29315531502450154,0.27246680024628434,-1.0759304060513675,0.303,0.122,0.327,0.248
342,-0.09780465950915636,0.21012092527467413,-0.4654684410003631,0.528,0.198,0.13,0.144
343,-0.06038247128638199,0.17120915254960842,-0.3526824961585273,0.31,0.143,0.151,0.397
344,-0.23776615578394153,0.2504408077878436,-0.9493906280056437,0.313,0.271,0.254,0.163
345,-0.1391620530061433,0.22068470333611176,-0.6305922019171117,0.322,0.435,0.146,0.097
346,-0.1920611231546904,0.2500222129129422,-0.7681762388910867,0.554,0.24,0.186,0.02
347,-0.2715531919027618,0.26161087563643687,-1.0380042161555312,0.078,0.286,0.315,0.32
348,-0.1716216240826843,0.21672457662001812,-0.7918881502008305,0.262,0.208,0.227,0.303
349,-0.14692731038174758,0.21429681349779445,-0.6856252689135752,0.414,0.127,0.2,0.259
350,-0.12422885560358073,0.21684511227143266,-0.572892117799174,0.461,0.293,0.141,0.105
351,-0.4386742652067422,0.3416006695719444,-1.2841727323205763,0.094,0.094,0.475,0.338
352,-0.051186545097434116,0.20233620062042834,-0.2529776922788882,0.356,0.511,0.06,0.073
353,-0.24458697614731456,0.2500842632450465,-0.97801826061984,0.111,0.319,0.283,0.287
354,-0.14771614036559874,0.20761065682682883,-0.7115055779088016,0.277,0.227,0.203,0.293
355,-0.31690121352902256,0.28135403279386406,-1.1263432422921849,0.165,0.14,0.364,0.331
356,-0.17933704802895967,0.22381058602924514,-0.8012893903308302,0.348,0.17,0.226,0.256
357,0.09935623255820755,0.12919653123393848,0.769031734902398,0.19,0.385,0.004,0.422
358,-0.0994261531595445,0.18817972393446886,-0.5283574185397805,0.333,0.054,0.194,0.419
359,-0.24895636137958388,0.2496246061279989,-0.9973230012906966,0.12,0.221,0.305,0.354
360,-0.25350361560086443,0.2520720057418838,-1.0056793686977146,0.206,0.192,0.3,0.303
361,-0.15793783094814098,0.2424317024224723,-0.6514735051973998,0.606,0.212,0.158,0.024
362,-0.30058252410126396,0.2803595698997941,-1.072132205826603,0.374,0.239,0.296,0.09
363,-0.1317610562523931,0.21577288577053838,-0.6106469577114204,0.49,0.132,0.175,0.203
364,-0.2463209950094577,0.25824805732407086,-0.9538154809828981,0.434,0.139,0.267,0.16
365,-0.2252366949240251,0.24022933220190132,-0.9375903136371556,0.222,0.246,0.265,0.266
366,-0.21237128866888955,0.23534140448358853,-0.9023966230459851,0.13,0.315,0.257,0.298
367,-0.275437614821592,0.2654884287314568,-1.0374750272080555,0.329,0.15,0.304,0.218
368,-0.462560535738553,0.3530631598637362,-1.3101353761096939,0.272,0.289,0.422,0.018
369,-0.3033313269182853,0.28784632202097404,-1.0537960839262797,0.489,0.18,0.291,0.04
370,-0.2276432049934178,0.24190095213001292,-0.9410595658634197,0.076,0.306,0.279,0.338
371,-0.06192528811065415,0.18483093934390718,-0.335037458179187,0.323,0.354,0.106,0.217
372,-0.15976430816473705,0.21127076067165462,-0.7562064322428125,0.162,0.291,0.218,0.329
373,-0.3575245413748971,0.30677569714536784,-1.165426546828061,0.415,0.132,0.353,0.099
374,-0.034018880000487264,0.20824869239834432,-0.1633569921073739,0.561,0.37,0.042,0.027
375,-0.16053101386137553,0.21499381447693666,-0.7466773602391077,0.098,0.37,0.213,0.319
376,-0.06113536498679115,0.19807210421280508,-0.30865207006186207,0.562,0.059,0.126,0.252
377,-0.24050417694747311,0.2535339453785828,-0.9486074008288975,0.316,0.312,0.247,0.126
378,-0.09938523909209898,0.18495060569063032,-0.5373609819820876,0.266,0.176,0.18,0.378
379,-0.19237003630025815,0.22404172924927984,-0.8586348487170342,0.182,0.226,0.252,0.34
380,-0.392013377552762,0.31780335281649075,-1.2335092568363253,0.141,0.266,0.397,0.196
381,-0.1058975373725187,0.22435838752557968,-0.47200168685668165,0.511,0.39,0.099,0.0
382,-0.15947171828249088,0.21201741854367856,-0.7521632862897888,0.046,0.317,0.232,0.405
383,0.0033338435991499093,0.15477574433589278,0.02153983244244547,0.39,0.002,0.12,0.489
384,-0.27595190249775464,0.263941463701536,-1.0455041759175816,0.1,0.299,0.312,0.289
385,-0.39568715345668465,0.3197223455216987,-1.237596179932411,0.262,0.19,0.395,0.153
386,-0.23061675193929593,0.2750209050237348,-0.8385426261301602,0.069,0.709,0.199,0.023
387,-0.06152805369624389,0.18230190210105068,-0.3375063726002082,0.315,0.335,0.111,0.239
388,-0.07454308384227214,0.17087788921597705,-0.4362359822226922,0.177,0.18,0.176,0.467
389,-0.3896640765748841,0.3190830056811319,-1.2211997180579581,0.249,0.324,0.365,0.062
390,-0.3105567518010445,0.2841915830736248,-1.0927725178989178,0.176,0.398,0.304,0.122
391,-0.2451962461086532,0.2475787412133561,-0.9903768187323897,0.145,0.14,0.315,0.401
392,-0.20400442028533994,0.23155972157507015,-0.8810013196496397,0.292,0.163,0.255,0.29
393,-0.33744839879907707,0.29595114098786307,-1.1402165832937803,0.33,0.275,0.323,0.071
394,-0.3212694587406864,0.2845151105132537,-1.1291824120031073,0.133,0.278,0.344,0.245
395,-0.38577578054393136,0.3157951051656708,-1.221601520205792,0.108,0.077,0.437,0.377
396,-0.066407071724481,0.20133675146723612,-0.32983084926393846,0.063,0.602,0.102,0.234
397,-0.26985226665212725,0.2596568975594766,-1.0392647728155011,0.115,0.245,0.316,0.323
398,-0.22481930213203574,0.23902689343409006,-0.9405606996855692,0.162,0.058,0.314,0.466
399,-0.34587347285539377,0.2956825782718764,-1.1697458635434634,0.118,0.247,0.371,0.264
400,0.06649006275092016,0.15486694213432511,0.42933670565568127,0.47,0.219,0.015,0.296
401,-0.31584375153483846,0.28425380520700433,-1.111132888106209,0.085,0.351,0.333,0.231
402,-0.4624485096800411,0.3555352693005776,-1.3007106456408313,0.407,0.086,0.441,0.066
403,-0.09913018599290027,0.19380050566737303,-0.5115063330280525,0.262,0.352,0.144,0.242
404,-0.15774538090953313,0.21603468902285092,-0.7301854235680073,0.253,0.339,0.191,0.216
405,-0.14929396837638473,0.21034646551296932,-0.7097526835656752,0.282,0.268,0.195,0.256
406,-0.2862759988946337,0.2694162842167408,-1.0625786771831858,0.307,0.133,0.319,0.241
407,-0.15406398648744696,0.21277313887204385,-0.7240762969619815,0.079,0.378,0.21,0.334
408,-0.27977507075973684,0.269148496068345,-1.0394821997767858,0.303,0.283,0.284,0.131
409,-0.26659081787143524,0.2625778645177782,-1.0152829080281645,0.222,0.344,0.275,0.158
410,-0.1594500745071799,0.21244427644344052,-0.7505501074284325,0.246,0.26,0.21,0.284
411,-0.5044568532406126,0.37324822145479836,-1.351531833894362,0.118,0.09,0.52,0.273
412,-0.23398542270528738,0.24963263716024248,-0.9373190355517859,0.301,0.306,0.246,0.148
413,-0.13348013150050655,0.2282613199017157,-0.5847689462147164,0.404,0.459,0.123,0.014
414,-0.2977646635552188,0.27776745055086405,-1.0719926433593878,0.296,0.308,0.293,0.103
415,0.08528759997528154,0.15222572632739945,0.5602706062433183,0.008,0.562,0.008,0.421
416,-0.30155794059646374,0.28386295114379667,-1.0623363823329777,0.282,0.41,0.277,0.031
417,-0.5099963915914918,0.37921363374462363,-1.3448788392849347,0.061,0.021,0.548,0.371
418,-0.2750240878235286,0.2655740015924307,-1.0355836270660284,0.042,0.343,0.312,0.303
419,-0.14414605254086568,0.22526759784942527,-0.6398880882869655,0.353,0.437,0.144,0.066
420,-0.2770444492962409,0.26298202407109184,-1.0534729522856952,0.215,0.185,0.317,0.283
421,-0.3927725697050716,0.3178983663078375,-1.2355287454504547,0.143,0.132,0.425,0.3
422,-0.5694532305378556,0.40423897653641677,-1.408704413950927,0.109,0.335,0.518,0.037
423,-0.4156416184719986,0.32933633934987133,-1.2620581721789306,0.102,0.145,0.446,0.307
424,-0.1115604574997638,0.22296104556611063,-0.5003585142709819,0.585,0.205,0.129,0.081
425,-0.2646133706399178,0.2598185157085879,-1.0184546313731844,0.267,0.253,0.285,0.195
426,-0.1727171970225075,0.2173411200146287,-0.7946825571290068,0.291,0.14,0.237,0.332
427,-0.3539609807875298,0.303332751128469,-1.1669065719765237,0.371,0.161,0.352,0.116
428,0.09809512864924251,0.11238901559195447,0.8728177583242823,0.268,0.104,0.05,0.579
429,-0.13809451309862628,0.21174743642609173,-0.6521661628089025,0.312,0.342,0.166,0.179
430,-0.4620163609448284,0.3519748651702251,-1.312640210037112,0.259,0.263,0.429,0.049
431,-0.015913206907156013,0.1552641071016453,-0.10249121451320532,0.083,0.358,0.112,0.447
432,-0.3460349001659613,0.2985719842574083,-1.1589664081397326,0.105,0.017,0.421,0.457
433,-0.05921914370521605,0.1835270120328475,-0.32267263030805005,0.454,0.064,0.142,0.34
434,-0.3596879839765893,0.3080184192214475,-1.1677482953316318,0.411,0.057,0.371,0.161
435,-0.21323305291763295,0.23385518105174577,-0.9118166720045868,0.247,0.106,0.281,0.365
436,-0.19031505080919545,0.23026053660470766,-0.8265204868166909,0.376,0.022,0.26,0.342
437,-0.4246351448827405,0.3352322416004387,-1.2666894534233393,0.084,0.341,0.415,0.16
438,-0.24777012073188828,0.25122642178008925,-0.9862422868434338,0.02,0.251,0.315,0.415
439,-0.14304752328127027,0.2175927726572113,-0.6574093502021906,0.42,0.254,0.17,0.157
440,-0.22202741925937589,0.23975029379599083,-0.9260777776076647,0.176,0.302,0.259,0.263
441,-0.03070429152273875,0.19443873663351455,-0.157912420407315,0.492,0.347,0.056,0.105
442,-0.5564829723538,0.3979654547071318,-1.3983197932677935,0.079,0.272,0.527,0.123
443,-0.08164930910280854,0.19286552142558902,-0.42334839581117306,0.339,0.348,0.119,0.194
444,-0.48533633514306973,0.36599612485867494,-1.3260696006835497,0.055,0.396,0.453,0.096
445,-0.8444920795362022,0.5427349221621542,-1.5559936260815943,0.081,0.029,0.788,0.102
446,-0.17069391027911757,0.21927424168769052,-0.7784494383167664,0.348,0.071,0.24,0.34
447,-0.38065534241592286,0.31464057954507013,-1.2098100727067742,0.253,0.313,0.36,0.074
448,-0.5566614793645783,0.3975051581812514,-1.4003880651801657,0.303,0.147,0.515,0.035
449,-0.3402008389315108,0.29471218039043684,-1.1543494350345829,0.03,0.261,0.379,0.331
450,0.0015705979027538892,0.19008229922741582,0.008262725720056735,0.515,0.354,0.027,0.104
451,-0.5752123622114451,0.4070264201423509,-1.4132064498669985,0.28,0.077,0.547,0.096
452,-0.18244691707468993,0.22495620362662677,-0.8110330550274931,0.271,0.292,0.216,0.221
453,0.02832158470145741,0.1720545041444376,0.16460821436956857,0.241,0.531,0.017,0.211
454,-0.3825065442156107,0.3167272220525852,-1.2076844602643735,0.367,0.078,0.391,0.165
455,-0.21196426233169874,0.24557065137993078,-0.8631498150964365,0.465,0.108,0.243,0.184
456,-0.18859870865259903,0.23077203711765246,-0.8172511323650856,0.311,0.314,0.209,0.165
457,-0.26290340221576947,0.2653486294320308,-0.9907848507772764,0.354,0.315,0.256,0.074
458,-0.07528625798010882,0.17896759720337854,-0.4206697701514851,0.081,0.367,0.154,0.398
459,-0.40543778405945863,0.3284351818040077,-1.2344529652167466,0.402,0.12,0.393,0.085
460,-0.42367160728421777,0.332950697061554,-1.2724755077052499,0.161,0.27,0.416,0.153
461,-0.044873681455193895,0.1864128974452227,-0.24072197830828734,0.345,0.406,0.079,0.17
462,0.0018865101860592016,0.17937241519598604,0.010517281511752859,0.455,0.34,0.04,0.166
463,-0.08568553156111,0.18238772790290234,-0.4697987772879454,0.214,0.305,0.152,0.329
464,-0.49307648465881815,0.3663148599989233,-1.3460455430616913,0.215,0.264,0.459,0.062
465,-0.09633929970149273,0.18909539842716813,-0.5094745853300006,0.264,0.298,0.153,0.286
466,-0.14610070896522173,0.20815474588959834,-0.7018850727655809,0.292,0.238,0.197,0.273
467,0.03006934984144035,0.14803578185300365,0.20312217401127095,0.269,0.338,0.051,0.342
468,-0.25920658112910877,0.26025010983711083,-0.995990285235018,0.345,0.233,0.272,0.15
469,0.013330678747185262,0.19368672704188386,0.06882597971879903,0.659,0.085,0.05,0.207
470,-0.05427093105219331,0.1683719441958964,-0.3223276378459494,0.281,0.202,0.139,0.378
471,-0.31276203933304497,0.27966604893721736,-1.1183411090534532,0.192,0.113,0.362,0.333
472,-0.29454388131693837,0.2768600333205544,-1.06387288112441,0.131,0.407,0.298,0.164
473,-0.27170438524416546,0.2603318061002059,-1.0436849392869885,0.215,0.142,0.322,0.321
474,-0.5270098631652359,0.3878245613140641,-1.3588872798039682,0.448,0.059,0.487,0.006
475,-0.1957186206436995,0.23055054876351988,-0.8489184766350386,0.046,0.368,0.248,0.338
476,-0.23316704267642271,0.24509233663358154,-0.9513436685905549,0.27,0.231,0.266,0.233
477,-0.6111991869193549,0.42359760101350047,-1.4428768847061422,0.253,0.15,0.563,0.035
478,-0.2610455825823456,0.2552510495115306,-1.0227013094829733,0.15,0.22,0.309,0.321
479,0.012627765032252231,0.17758653856785497,0.07110767028902487,0.393,0.424,0.025,0.158
480,-0.09805577356911849,0.21840994483051293,-0.4489528791612955,0.348,0.528,0.092,0.031
481,-0.34845076048117757,0.30308147994700907,-1.1496933449780598,0.324,0.339,0.319,0.018
482,-0.278399400559333,0.26864476904975465,-1.036310520930976,0.006,0.037,0.384,0.573
483,-0.3180014657440466,0.2843916003004046,-1.118181639008113,0.193,0.314,0.324,0.169
484,-0.24637050698901258,0.24814671665511084,-0.9928420988597365,0.116,0.191,0.31,0.383
485,-0.23356464795984383,0.24333458687431053,-0.9598497729403623,0.044,0.161,0.319,0.476
486,-0.4451094486326584,0.3431933515674173,-1.2969640775375584,0.155,0.124,0.463,0.258
487,-0.11542202487942453,0.1947333874798833,-0.5927182101289542,0.301,0.209,0.179,0.311
488,-0.2652659820437168,0.2580216265671893,-1.0280765437103432,0.219,0.226,0.299,0.255
489,-0.18738658123484025,0.22420394514311046,-0.8357862798320989,0.271,0.213,0.236,0.28
490,-0.2891128338731511,0.26897798981348003,-1.0748568463673678,0.07,0.206,0.346,0.378
491,-0.21370964941767645,0.23850596133965143,-0.8960348337513331,0.345,0.048,0.277,0.33
492,-0.23104714657175826,0.24826672733836794,-0.9306408033359188,0.305,0.305,0.243,0.146
493,-0.23815580537842324,0.24696199968887955,-0.964341905550043,0.277,0.05,0.306,0.367
494,-0.1738420057775397,0.24521100794808304,-0.708948620342306,0.598,0.159,0.182,0.061
495,-0.5537982813054987,0.39582264106717663,-1.399107134984508,0.131,0.196,0.532,0.142
496,0.020662593844559145,0.13423317183436534,0.15393060867290978,0.173,0.218,0.099,0.51
497,-0.16376364795218643,0.2208220371265123,-0.7416091712729004,0.406,0.14,0.211,0.243
498,-0.2227895621742475,0.23936914079347021,-0.9307363573923352,0.007,0.182,0.313,0.498
499,-0.24131041493185248,0.24797080353309528,-0.9731404322349834,0.273,0.185,0.281,0.261
500,-0.25269310483021856,0.28707915615709284,-0.8802210101660677,0.709,0.029,0.248,0.014
501,-0.310209467309397,0.27918444600351067,-1.1111273272920663,0.068,0.152,0.373,0.407
502,-0.27188841148968534,0.2607354436546419,-1.042775035410284,0.239,0.127,0.321,0.312
503,-0.17523329981300806,0.23029032317195008,-0.7609234178813811,0.459,0.147,0.209,0.185
504,-0.01935390049417493,0.18762286759671842,-0.10315320697354823,0.399,0.43,0.046,0.124
505,-0.5507089643491023,0.39384045183607336,-1.3983047241128033,0.21,0.168,0.522,0.1
506,-0.13962546010540478,0.2228068762962917,-0.6266658481389457,0.499,0.22,0.161,0.12
507,-0.28703686390675676,0.27430144617713637,-1.0464285475235746,0.119,0.424,0.291,0.166
508,-0.06538896011316614,0.1715155226062904,-0.3812422288055225,0.017,0.307,0.17,0.506
509,-0.32424815104599825,0.28647268033846035,-1.1318641298112864,0.277,0.204,0.337,0.181
510,-0.00898330128049599,0.16005125255096733,-0.05612765371914421,0.257,0.346,0.08,0.317
511,0.050286115703333,0.15619155053545739,0.32195157504321875,0.455,0.221,0.029,0.295
512,-0.33518859155130204,0.2904490882633511,-1.15403561276593,0.134,0.119,0.387,0.36
513,-0.09883247469084284,0.1854998230839125,-0.5327901291104472,0.271,0.198,0.174,0.356
514,0.010490989773589702,0.14589053035573568,0.07191001189733662,0.082,0.358,0.093,0.468
515,-0.30576572803466595,0.28512053720197694,-1.072408641746014,0.409,0.249,0.292,0.05
516,-0.17853979014884527,0.21676609016638979,-0.8236518452300267,0.181,0.177,0.252,0.389
517,-0.05770351097275352,0.16745265176728222,-0.3445959819910594,0.183,0.269,0.144,0.403
518,-0.07797120652078109,0.18142104928152336,-0.42978037460133894,0.36,0.096,0.165,0.379
519,-0.19548674962300092,0.2390322083503207,-0.8178259782317684,0.392,0.307,0.202,0.099
520,-0.2874241301489523,0.2758341283651294,-1.0420180122471316,0.241,0.404,0.275,0.081
521,0.01874859108720805,0.1871461092596878,0.10018157022539066,0.576,0.258,0.024,0.142
522,-0.25094413259543324,0.25311930785641945,-0.9914065217726493,0.244,0.262,0.277,0.217
523,-0.42192898640679,0.33302980122077314,-1.2669406307187612,0.248,0.271,0.4,0.082
524,-0.11804302071350431,0.19922145267386168,-0.5925216342375955,0.216,0.359,0.164,0.26
525,-0.28831429975304756,0.268589673819336,-1.0734377671830344,0.243,0.177,0.322,0.257
526,-0.5646397471727023,0.4043584686108043,-1.396384126966731,0.383,0.028,0.532,0.057
527,-0.21924461227208367,0.2649334918317966,-0.8275458521917632,0.633,0.02,0.238,0.108
528,-0.4230767406690068,0.33324442409621635,-1.2695688512011036,0.074,0.17,0.451,0.305
529,-0.5419717801529549,0.39260541347152467,-1.3804490757289662,0.084,0.071,0.557,0.288
530,-0.13221589347007298,0.20965057196598538,-0.6306488564768822,0.41,0.194,0.176,0.22
531,0.006029948765498075,0.16866258667741735,0.03575154919822796,0.258,0.457,0.046,0.24
532,-0.47637708327037626,0.36343111699286507,-1.3107768184850517,0.024,0.433,0.444,0.099
533,-0.17914306181757553,0.22620414756584659,-0.7919530377551018,0.388,0.156,0.222,0.234
534,-0.19207271195763964,0.22747700939942142,-0.844360986038742,0.291,0.219,0.235,0.256
535,-0.5067501373766603,0.374490413560012,-1.3531725219862103,0.048,0.163,0.518,0.27
536,-0.24830934869247653,0.2557814870992371,-0.9707870241450995,0.028,0.395,0.284,0.293
537,-0.12025074469970286,0.1920404271105631,-0.6261741160910411,0.242,0.115,0.212,0.431
538,-0.3294897352388423,0.2898229173024478,-1.1368657051195152,0.132,0.332,0.339,0.197
539,-0.4425719365077495,0.34484872617064916,-1.2833799371169543,0.075,0.378,0.422,0.125
540,0.0792986837872363,0.1394230359200178,0.5687631406385901,0.089,0.465,0.019,0.427
541,-0.3672662298712711,0.31038656796686476,-1.1832542634721182,0.115,0.408,0.354,0.124
542,-0.3427953057723575,0.29471999540060295,-1.163121983991644,0.2,0.257,0.353,0.191
543,-0.2838072165053832,0.26856089891292395,-1.056770429553122,0.275,0.242,0.3,0.183
544,-0.35514719038613096,0.30265297732483304,-1.1734468747847693,0.337,0.107,0.37,0.187
545,0.03293035761554835,0.1727795887323946,0.1905917120022303,0.185,0.57,0.015,0.23
546,-0.12289402144270692,0.19444002300937233,-0.6320407678453279,0.271,0.12,0.208,0.401
547,-0.6647580065761903,0.4515494075716588,-1.472171141030002,0.046,0.213,0.624,0.117
548,-0.3148563657072932,0.3031872546263804,-1.0384881320136385,0.624,0.048,0.304,0.024
549,-0.32688112674564157,0.296606761661338,-1.1020690321243265,0.004,0.485,0.327,0.184
550,-0.46249946563571703,0.35789301412138724,-1.292284139077524,0.086,0.482,0.413,0.018
551,-0.3535348646090412,0.30175333710364477,-1.1716021701778587,0.326,0.201,0.351,0.122
552,-0.0482063102875306,0.20348243058315443,-0.23690649924604068,0.004,0.662,0.086,0.248
553,0.02420917149919947,0.17058196024025618,0.14192105346369605,0.197,0.538,0.026,0.239
554,-0.1980411834706017,0.22834645376534915,-0.8672838145939004,0.105,0.304,0.253,0.338
555,-0.07192968103447157,0.17766225398960409,-0.40486754737829983,0.256,0.28,0.14,0.324
556,-0.0816910645838295,0.1883362458274695,-0.4337511572714729,0.307,0.326,0.129,0.238
557,0.10504540767538618,0.1269952310802371,0.827160254616311,0.285,0.301,0.001,0.413
558,-0.120121829618083,0.207297433093873,-0.5794660735798247,0.344,0.341,0.148,0.168
559,-0.3547722434242363,0.3048522439417654,-1.1637514582048045,0.034,0.4,0.36,0.206
560,-0.052344807897995074,0.1808471602948966,-0.2894422440067046,0.213,0.433,0.101,0.252
561,-0.44186886206792947,0.341236499506388,-1.294905037143184,0.179,0.2,0.441,0.181
562,-0.1553096382399529,0.20927069919933303,-0.7421470795202842,0.263,0.189,0.219,0.33
563,-0.05926503253809834,0.16473896085887862,-0.35975116165062443,0.201,0.063,0.185,0.551
564,-0.5714615925172817,0.4086454380591673,-1.3984289050953271,0.428,0.029,0.529,0.013
565,-0.0021915472352133625,0.1647821129657115,-0.01329966703163582,0.358,0.312,0.065,0.265
566,-0.22808405572642063,0.23966675891976716,-0.9516716325386448,0.125,0.119,0.31,0.446
567,-0.21783994682046448,0.2523716338272435,-0.8631712824333615,0.288,0.466,0.203,0.043
568,-0.41872288442600625,0.33564606691314147,-1.2475131565726447,0.144,0.44,0.38,0.036
569,-0.10778918103232826,0.19007091155186578,-0.5670998268607513,0.198,0.291,0.174,0.338
570,-0.4002070209720041,0.32365757372715476,-1.2365136905752776,0.109,0.35,0.391,0.15
571,0.07413989959630797,0.17275597920769667,0.4291596732936979,0.624,0.023,0.024,0.329
572,-0.282771161196467,0.27436511747060094,-1.0306381649510048,0.232,0.419,0.27,0.08
573,-0.31965536068715855,0.28880813475682016,-1.1068087156073776,0.268,0.36,0.303,0.069
574,-0.4244600435563141,0.3386949606701846,-1.2532221994576591,0.074,0.445,0.395,0.086
575,-0.34816617462249927,0.2999091360557359,-1.1609055302596556,0.261,0.317,0.334,0.088
576,-0.1293998151678032,0.19536517070133708,-0.662348435513217,0.178,0.05,0.243,0.529
577,-0.3943388441634054,0.3246658352659729,-1.2145991395748645,0.203,0.435,0.353,0.008
578,-0.20430135823440024,0.23693370666391686,-0.8622722410880753,0.35,0.247,0.228,0.175
579,-0.6206855476491225,0.4290453115376692,-1.4466666595764157,0.085,0.281,0.571,0.063
580,-0.3181165434357799,0.28604459722073056,-1.1121221883813472,0.031,0.35,0.344,0.275
581,-0.26974530127104507,0.2612736903604242,-1.032424278536941,0.274,0.194,0.3,0.233
582,-0.046216761139805725,0.1628976090640314,-0.2837166328306203,0.268,0.16,0.144,0.428
583,0.07555554422906322,0.1383657419672222,0.5460567273000404,0.43,0.045,0.051,0.473
584,0.06337054942316507,0.13822728636246864,0.4584518085451715,0.339,0.25,0.033,0.378
585,-0.18715412151338395,0.2292928093392951,-0.8162232477009055,0.229,0.367,0.211,0.193
586,-0.5084437596947433,0.3745924201096868,-1.3573252751506895,0.265,0.075,0.501,0.159
587,0.022487275843745803,0.16225091971270666,0.13859567565819297,0.338,0.377,0.037,0.249
588,-0.3510658675048381,0.2978100178684062,-1.1788249099799057,0.131,0.221,0.378,0.27
589,-0.3332838225463407,0.29114047210994154,-1.1447526348053898,0.202,0.298,0.337,0.163
590,-0.167950878423274,0.2167232550978482,-0.7749554995722355,0.03,0.335,0.237,0.397
591,-0.2216547839536675,0.2511022980930351,-0.8827270225601158,0.356,0.371,0.214,0.059
592,-0.025308445376687548,0.17016845813847797,-0.14872583117661145,0.36,0.286,0.087,0.267
593,0.07826301487187819,0.14225430623805901,0.550162711706646,0.299,0.365,0.005,0.331
594,-0.31479242883219977,0.2833643606964897,-1.1109104478010647,0.269,0.014,0.371,0.346
595,-0.03990643315966365,0.1645397725561524,-0.24253365942902833,0.052,0.362,0.134,0.452
