,Retorno,Risco,Sharpe,SAPR4.SA Peso,ITSA4.SA Peso,LIGT3.SA Peso,MXRF11.SA Peso
7951,-0.31937351134427255,0.2862554007695286,-1.115694273315766,0.33,0.048,0.357,0.265
7952,-0.060912348354255116,0.2153260130517739,-0.28288429944416,0.612,0.274,0.073,0.041
7953,-0.3001891614368189,0.27356720159825526,-1.0973141505378963,0.198,0.136,0.347,0.319
7954,-0.31059573352088543,0.2864528609447734,-1.0842821834506537,0.202,0.43,0.293,0.075
7955,0.05175606317913245,0.16394122259837432,0.31569889719515654,0.419,0.36,0.005,0.215
7956,-0.25905109613752014,0.25906599829008686,-0.9999424773892943,0.284,0.287,0.271,0.158
7957,-0.29811879608529473,0.2735046960847403,-1.0899951640791141,0.124,0.271,0.33,0.275
7958,-0.040218662313236814,0.17055140662222304,-0.23581548290787463,0.301,0.3,0.105,0.294
7959,0.13449308678524013,0.10757519005523868,1.2502240220647476,0.209,0.254,0.002,0.535
7960,-0.22637039353895844,0.24211473738044106,-0.9349715593035416,0.309,0.098,0.282,0.311
7961,-0.3110930941898545,0.28764953353789513,-1.0815004299281121,0.365,0.323,0.288,0.024
7962,-0.43685099551908396,0.3403223136782973,-1.2836390032656928,0.314,0.134,0.428,0.124
7963,-0.24260191123516828,0.25504216866745055,-0.9512227429005942,0.036,0.431,0.271,0.262
7964,0.08665696778823695,0.14435874529454992,0.6002890064708021,0.479,0.068,0.03,0.423
7965,-0.16802035896149853,0.22497103951633954,-0.7468532808610474,0.386,0.263,0.192,0.159
7966,-0.2747997583506742,0.2686513664347665,-1.022886136770872,0.398,0.052,0.312,0.238
7967,-0.15009418259832968,0.20876385280563572,-0.7189663372330605,0.228,0.285,0.201,0.286
7968,0.05404494772528208,0.14433662984592907,0.37443681332293755,0.19,0.418,0.03,0.361
7969,-0.18196036362760157,0.23137410468193903,-0.7864335720617283,0.354,0.323,0.195,0.127
7970,-0.09765475063268951,0.2215416855913742,-0.44079627891253953,0.243,0.617,0.091,0.048
7971,-0.20047937740151284,0.22982416081189738,-0.8723163687111114,0.214,0.272,0.243,0.271
7972,-0.3402438188400897,0.2968776429197696,-1.1460742395210934,0.316,0.274,0.328,0.083
7973,-0.1378599307318121,0.21037634241160175,-0.6553014904218121,0.292,0.34,0.17,0.199
7974,-0.5159545156369846,0.37792343441626425,-1.3652355706227146,0.106,0.154,0.517,0.223
7975,-0.19022821024016365,0.2394351775519884,-0.7944873104490234,0.386,0.356,0.189,0.069
7976,-0.35120233365431985,0.3023831150756583,-1.16144822956284,0.356,0.231,0.338,0.075
7977,0.10092465207444952,0.1236767529999928,0.8160357514759091,0.343,0.167,0.022,0.468
7978,-0.24174953019733358,0.24786381621518683,-0.9753320750433979,0.235,0.232,0.278,0.255
7979,-0.047896816767421524,0.1715513471038045,-0.27919813849342434,0.339,0.219,0.121,0.321
7980,-0.6231318520169179,0.4309523900726027,-1.4459412834720295,0.049,0.237,0.588,0.126
7981,-0.16434171776090659,0.22127069424025958,-0.7427179560545939,0.362,0.259,0.194,0.184
7982,-0.2852048131781986,0.2755797300430364,-1.0349266730672069,0.42,0.202,0.285,0.094
7983,-0.13955147165231688,0.20525212268687637,-0.679902696378982,0.156,0.345,0.193,0.306
7984,-0.04226450540359966,0.16072802115539597,-0.26295667115031085,0.272,0.109,0.151,0.468
7985,-0.23975508848356247,0.2481177494623435,-0.9662955955512961,0.178,0.31,0.27,0.242
7986,-0.3383037778821628,0.293168885910665,-1.1539552597176068,0.245,0.054,0.384,0.317
7987,-0.4761938544967731,0.3638369928794294,-1.3088109890315007,0.451,0.09,0.443,0.017
7988,-0.18120984642419136,0.23038525448310143,-0.7865514085558932,0.411,0.216,0.207,0.165
7989,-0.35613857072680083,0.30455523097317877,-1.1693726933823863,0.375,0.179,0.349,0.096
7990,-0.16849357034103826,0.2190644945127266,-0.7691505221593524,0.312,0.243,0.209,0.236
7991,-0.058942952394040175,0.1902430884622853,-0.30982966514300103,0.494,0.151,0.117,0.238
7992,-0.6429269259241308,0.4398408799917207,-1.4617261722835604,0.204,0.089,0.607,0.1
7993,0.03537504702878565,0.1613664464345929,0.2192218259148708,0.389,0.342,0.026,0.243
7994,-0.4293671480918074,0.33630650282631913,-1.2767137848462842,0.101,0.122,0.461,0.316
7995,-0.2674132761708402,0.26546166520324976,-1.0073517619430896,0.131,0.422,0.275,0.172
7996,-0.27052041052397807,0.2682419704201324,-1.0084939731850204,0.263,0.392,0.261,0.083
7997,-0.2887011148517295,0.27546235956752163,-1.0480601244576313,0.055,0.429,0.302,0.214
7998,-0.05616136462658581,0.1665236153102685,-0.3372576587527564,0.276,0.097,0.163,0.464
7999,-0.03777477689919652,0.15482750563861938,-0.2439797550402063,0.038,0.144,0.18,0.638
8000,-0.12769716611682128,0.1971501798736739,-0.6477151894999265,0.22,0.25,0.193,0.336
8001,-0.40589062455903263,0.32724487888243237,-1.2403268950920847,0.288,0.311,0.373,0.028
8002,-0.22086341294591308,0.2374920766402678,-0.9299822380199135,0.239,0.179,0.273,0.309
8003,-0.43746116595385987,0.34065082777554867,-1.284192288069526,0.125,0.078,0.472,0.325
8004,-0.31274969541159225,0.2884107193049537,-1.0843899844128315,0.389,0.29,0.292,0.029
8005,-0.30032771366116673,0.2776855571370124,-1.0815388339155951,0.292,0.273,0.303,0.133
8006,-0.1472343420833102,0.22854179594929802,-0.6442337668335035,0.486,0.297,0.153,0.065
8007,-0.2582985478939663,0.2595758813740561,-0.9950791519099219,0.373,0.071,0.3,0.255
8008,-0.3118193881524168,0.2834368191978782,-1.100137198247076,0.345,0.038,0.351,0.266
8009,-0.030248442628299527,0.18331020982235116,-0.1650123179587966,0.075,0.556,0.083,0.287
8010,-0.22516665855759938,0.23969127126156456,-0.9394028300341605,0.255,0.104,0.289,0.352
8011,0.04523858121130247,0.14834425426866998,0.304956746955428,0.332,0.315,0.034,0.319
8012,-0.337837941394245,0.2916111232309447,-1.1585221360938638,0.175,0.23,0.359,0.236
8013,-0.024744557396901158,0.15807850396784703,-0.15653334751911727,0.246,0.266,0.11,0.378
8014,-0.22036915770121576,0.24145862040102478,-0.9126580667744115,0.05,0.369,0.265,0.315
8015,-0.05099278916368785,0.16808037926688035,-0.30338335376267084,0.084,0.351,0.139,0.426
8016,-0.21212791958046548,0.2485205425840603,-0.8535629182795411,0.132,0.516,0.215,0.138
8017,-0.1357525351017268,0.21515019282779277,-0.6309663650191741,0.392,0.308,0.158,0.142
8018,-0.2541342853552659,0.26236130670636254,-0.9686423983232237,0.193,0.449,0.249,0.108
8019,-0.07903318500450722,0.17287147781309367,-0.45717885914041206,0.177,0.056,0.205,0.562
8020,-0.19239854990993732,0.22565212669196863,-0.8526334439230665,0.011,0.241,0.278,0.471
8021,-0.24765701702385018,0.25114235076691427,-0.98612207884325,0.107,0.309,0.288,0.296
8022,-0.09608422552074833,0.20996861754169308,-0.4576123167628565,0.51,0.25,0.121,0.119
8023,-0.04933239344061421,0.174284049537213,-0.28305742018050134,0.33,0.27,0.113,0.287
8024,-0.17999661791540372,0.22368070831813128,-0.8047033616301073,0.164,0.357,0.219,0.261
8025,-0.47111770049379004,0.35807086707988733,-1.3157107818790559,0.142,0.377,0.432,0.05
8026,-0.13082606520737455,0.20076408262876513,-0.6516407890015185,0.188,0.317,0.187,0.308
8027,0.023820156569752057,0.1426778275335072,0.16695065366171216,0.348,0.069,0.098,0.485
8028,0.10622143562326986,0.1147705883556077,0.9255109444429355,0.31,0.016,0.055,0.619
8029,-0.271693853605302,0.26321994568920387,-1.0321932591160994,0.1,0.337,0.301,0.262
8030,-0.22644534282571457,0.24249638627656836,-0.9338091437265894,0.105,0.333,0.268,0.295
8031,-0.13267895460544618,0.22065607550928804,-0.6012930045058349,0.538,0.072,0.18,0.21
8032,-0.13139927425376524,0.21586415778922552,-0.608712792338904,0.383,0.353,0.147,0.117
8033,-0.5883096386319372,0.41275453757815994,-1.4253256719692242,0.126,0.301,0.536,0.036
8034,-0.2300880615898113,0.25016045849114893,-0.9197619119248304,0.268,0.377,0.234,0.122
8035,-0.164283843968708,0.2210159416603022,-0.7433121915757982,0.411,0.104,0.218,0.267
8036,-0.2590327382195335,0.2548733147166808,-1.0163195723627494,0.245,0.149,0.306,0.299
8037,-0.13435980252320573,0.19736986533642487,-0.6807513512469802,0.05,0.196,0.238,0.516
8038,-0.025179214218944087,0.16152163890741572,-0.15588756026291203,0.347,0.165,0.114,0.373
8039,-0.04820325049496014,0.1590879060996537,-0.3029975796196934,0.173,0.148,0.164,0.515
8040,-0.23308460054364838,0.2513171879997537,-0.9274518881847301,0.407,0.009,0.289,0.296
8041,-0.23849099007676602,0.24603062591435795,-0.9693548890120027,0.262,0.102,0.298,0.338
8042,0.009472829404781944,0.14325485221768774,0.0661257141251117,0.246,0.227,0.093,0.434
8043,-0.17872831827919466,0.2218981685953845,-0.8054519756091049,0.334,0.106,0.241,0.318
8044,-0.6906861900991149,0.4642203686849353,-1.487841199333244,0.045,0.263,0.633,0.06
8045,0.07480833858247102,0.14608589732980262,0.5120846019351489,0.428,0.219,0.016,0.337
8046,0.01483389895637019,0.1400826692788838,0.10589389131954717,0.276,0.145,0.101,0.478
8047,-0.16570603425589842,0.24564811171559245,-0.6745666925693704,0.627,0.15,0.173,0.05
8048,-0.6049794179462951,0.42073596167117105,-1.437907554997927,0.206,0.122,0.572,0.1
